cluster_id,x,y,content
0,-1.2116019,-0.13023801,研发岗  职业经理人入侵  46辞职   被禁业半年  后面一排公司等着挖 选了一家入职  工资涨还给股权激励  挺好[微笑R]
0,-0.6192073,-0.031185834,研究可以当年抵税，这样会让it重新招人
0,-0.4872279,-0.08339007,研究生小妹妹[汗颜R]头发都稀了
0,-0.22268245,-0.011473235,研究脑科学，人性心理学吧[捂脸R]
2,-2.7024753,0.08713195,研究这个岗位是否有的去没有意义。要研究的是，个人竞争力和自己能带来的价值。如果自身价值替代性强，竞争力弱，且价值不长久。产品，技术，运营都不行，不过是一个随时被换掉的耗材而已
1,-10.738727,1.706332,破民办二本，专业很拉，成绩超烂，没有职务奖学金，没有存款，花呗欠八百，没有实习经验连盘子都没端过，家庭情况烂，爹在我大二的时候辞职躺平领失业金，妈月入五千也想辞职，唯一收入是房租（也不多）还有个弟弟上私立中学一学期两万五，前几天找到工作混了一个礼拜（六天），一个礼拜内搞砸好几段朋友关系，压力大在家嗷嗷大哭，精神状态岌岌可危，吃药导致肥胖瘦不下来，高敏感高需求人群但是社恐。每天都想从楼上跳下去，唯一的精神寄托是妈说拿到两个月实习证明之后有点钱全给自己留着然后直接在家备考初会[微笑R]毕业之后她找关系把我塞进厂学出纳混两年工作经验之后出来去做仓库管理员[微笑R]
2,-1.7161787,1.3539559,硅基生命太聪明了，深谙人性，直接让人类因为贪婪而倾轧[赞R]，资本权力会因为利益自动实施人类清除计划[捂脸R]
0,-0.0024057054,-0.0042054374,硅谷才20w工程师，裁了10多万[黑薯问号R]
0,-0.9270933,-0.11287742,硕士没用 博士还是可以的
0,-1.1285049,-0.1258653,确实付一半责任[微笑R]怪我太老实了，就应该从大一开始翘课出去实习哈哈哈哈都别管我了
0,-1.7285686,-0.24327101,确实是把自己锁进围城，连论文还是花了不少的低保才搞定了，但是能毕业混到个毕业证也行[捂脸R]
0,-1.7417606,-0.23239218,确实，硕士毕业之后高不成低不就的，要么被嫌年纪大了要么被嫌没有经验，尤其是文科和艺术类的，读个研比留案底还可怕
0,-0.51664615,0.29592896,碰到梭哈就认输的程序根本就不能称之为AI
0,-0.22161457,-0.01712408,碳中和技术专项呢[扶墙R]
0,-0.50622034,-0.037911735,碳足迹，[失望R][失望R]白左的行业。发展是第一位的，碳中和，交易排碳权，根本就是西方的圈套
0,0.006145732,-0.0012789813,礼貌借楼：
0,0.014684543,0.000100342746,2.0
0,0.006145732,-0.0012789813,礼貌取码
0,-0.2060747,-0.04235764,礼貌问下是哪个大厂
0,-0.9199607,-0.115029745,社恐一直没有出发，隔几个月面试一次结局惨淡就又不敢去了，考又啥啥没考上[哭惹R]宝子这篇务必不删
0,-0.104321964,-0.015315526,社招的岗，确定都在招么
0,0.0,0.0,禁用(径用)鸡公煲(基供)和关东煮(关主)
0,-0.4934272,0.019934736,离开中国供应链，马斯克根本没做出过任何市场化的产品
0,-0.6204361,-0.07177201,私企高薪也全职备考[微笑R][微笑R][微笑R] 铁了心这辈子进体制
0,-0.16340107,-0.030597778,秋招搞得我都失眠了
0,-0.071884416,0.0022225536,科华数据内推码NTA0vGR
0,-0.021217134,-0.0020999117,科大讯飞 第一梯队[doge]
0,-0.0030143177,0.00841968,科技创新大赛
0,-0.3596632,0.041490987,科技发展和长期和平必然大量失业
0,-0.24412438,-0.0064409366,租出去去了吗？可以找你看房吗
0,-0.3823882,-0.03642274,符合条件的可以投递简历到圈圈📭
0,-0.045395687,-0.008935941,第一个能下载到吗国内
0,-0.47872734,0.059214827,第一反应都是理想，这就是口碑
0,-0.89155996,0.26372507,第一年不到。干满一年有可能
0,-2.5436876,-0.2523706,第一条完全是我现在的想法，我现在就想跑到杭州租房，休息一段时间。别人跑杭州找工作，我跑杭州gap[嘻嘻R]
0,-1.2714422,0.027022487,第一次旷课就被查到了，感觉这次蛮严重的，要求写检讨，好焦虑会不会影响助学金呀！[微笑R][微笑R]
0,-0.06620711,-0.013163536,第一段是不是gain popularity？
0,-0.32278398,2.661358,第一页的的科学精神应该是spirit
1,-11.525406,-1.3665197,第一，计算机的话，本科毕业能直接找到很好的工作（25+）要技术非常强，远远比升学难（考普通211），而升学后有了一点学历优势加多三年磨练一下技术达到20+不难。第二，发达地区的国企基本上只要研究生，本科生的话基本上也没有双非的（除非关系户），你去看一下就知道了。我是广州的，我想在自己家找一份25+的工作，所以我认为读个硕士是最好的选择。退一万步说，我们那边招聘教师，小学50%卡硕士，中学75%卡硕士，读了硕士才有机会过那个门槛。而且我的本科学校很一般，读一个好点学校的硕士还可以考I类选调。
0,-0.07669957,-0.01742353,第二次固定期限合同到期不续，是不是2n
0,-0.48608845,-0.013410864,等他们裁完还轮到我们起义革命了
0,-0.94718057,-0.050616298,等到特朗普给公司减了税， 做这种产业升级的就不只是资金雄厚的大公司了
0,-0.04233727,0.0018162121,答案在路上
0,-1.300993,0.028392375,策略上这么选择，没问题呀。毕竟外部融资了或老板有要求。不这么好，自己很容易失业。短平快挺好的，研发3年毛都没见到，谁跟你玩，下面的人牛点儿的都得跑了。
2,-1.5774417,0.0867095,简单职位会被取代，你得和ai赛跑，不断提升才行。其他职业也一样吧，我怎么觉得码农取代得更快呢[doge]
0,-0.7514531,-0.120885074,简历上几段实习比较够看啊
0,-0.45300442,-0.05398884,简历部分已经更新，最新笔记可看，写得很详细，去看
0,-0.26986432,-0.047016017,简历都投不进去[哭惹R][哭惹R]三本英专生[哭惹R][哭惹R]
0,-1.3446665,-0.10673741,算上股票230W一年 英资公司 每周去公司2-3天，10点到5点走。20天年假，中西方假期同时修不调休，高端医疗险，没半年一次欧洲出差机会
0,-0.5988887,-0.048094913,管他呢，先找点事干，干一点是一点，干啥都行，三四十岁都琢磨上了，国家都只敢进行五年计划呢，你想那远[笑哭R]
0,0.0,0.0,管吃管住包来回路费不
0,-0.41426262,2.6614988,精神出走，和我每周期待的一样
0,-2.294264,2.6703522,精神状况和克克一样 刷个短视频 共情了突然就眼泪鼻涕一起出来了[完啦R][完啦R]（然后如果后面是搞笑视频的话 甚至有一种割裂感 还没出戏
0,-0.21885921,-0.0109277135,约到人我可以去旁听吗[偷笑R]
0,-0.2629296,0.03870583,终于看到普通法本娃有人积极乐观的一面了点赞踏实快乐
0,-0.8455291,-0.08262344,结果最核心的还是人，发现骗不了股东了[doge]
0,-0.033278923,-0.008194819,给排水科学与工程 广州大学
0,-0.41505575,0.046662804,绝对不会二战
0,-0.43349025,0.379088,绝对不可能
0,-2.7889233,-0.4572951,网安有必要读研吗，我本科双非，感觉学历比较一般想考研冲个 211[哭惹R]
0,-0.842915,-0.101775825,网约车驾驶员干吗？工作自由
0,-0.78439915,-0.10043558,网课是不是还会出新的一版啊现在先看去年的嘛[害羞R]
0,-0.13109688,-0.0076394943,美团可不是偶尔裁员[微笑R]
0,-0.72576773,-0.03821713,美国买车的销售员不会骗你？ 他就拿不到奖金工资了…
0,-0.09618379,0.011529275,美国哪有禁止中国汽车？
0,-0.5046023,-0.058858372,美国学术圈还是比国内讲规则的。
0,0.0,0.0,美极了
0,-0.5112025,0.18225352,老师 你的大脑能不能借我考试的那天一用啊[哇R][哇R]
1,-10.396876,-1.3910513,老师 看了你的几篇帖子还是忍不住评论了 先说一下我自己情况是：本科郑州公办二本 数字媒体艺术 考研打算考湖北一本（由于自己选的手绘机构只了解中部地区学校 不了解沿海地区学校限制所以最终定到湖北一本）。目前在想以后特别想去江浙沪北京那边工作 看小红书说那边工作机会多 相比于武汉和郑州好多了 所以以后想去那边 但是不知道要走什么方向 那边需要些什么样的人 感觉这跟我考研上岸选导师也有关。
0,-0.45093364,-0.06452703,老师、请问想去读语校可以找你咨询吗
0,-0.46563593,-0.08437185,老师你一般用哪个云端部署呢，是不是都大差不差呀
0,-0.44081992,-0.06110909,老师你好，可以当面聊聊嘛[派对R]
0,-0.26189566,-0.04651429,老师你有没有课程
0,-0.48186556,-0.066487044,老师可不可以多更一些热点话题的素材[害羞R]
0,-2.3193135,-0.2997759,老师您好 我是上海某985的会计 如果有了3-4段实习（其中包括四大 以及投行类的）有必要再去读一个hku的硕士吗（主要觉得3年的硕士太长时间了 划不来[哭惹R]）
0,-0.23917457,-0.06779221,老师您好~请问您接有偿辅导吗
0,-1.1190306,-0.13475075,老师想请问一下本科学商科的话想和ai啥的接一下轨有必要吗
0,-3.382544,-0.44092387,老师我是省内一本的中外视传专业学生，现在大三，想考文旅单位，不知道要如何规划，需要考研吗？现在已是预备党员。
0,-0.98461616,-0.023215935,老师是真的赚的少，而且福利差，都不发东西的
0,-0.4213426,-0.030677987,老师有机会多合作[玫瑰R]
0,-1.3994874,-0.121487185,老师本科生有一些产出可以申请做远程ra么，主要做的是联邦学习和随机优化方向
0,-0.17561167,-0.055862244,老师求模板[皱眉R]
0,-0.71008426,-0.07313031,老师真的在点我[哭惹R]我这几天就这样
0,-0.16954683,-0.032479286,老师要博后吗
1,-4.3665147,-0.5995403,老师问问生物医学工程，但如果考研想的是生物学方向，但感觉就业也不会走这个方向，怎么办就业还是考研[哭惹R][哭惹R]
0,-0.5221449,-0.062112026,老师，您滑冰的这个地方是大悦城吗？
0,-1.9721212,-0.27903527,老师，我是山东二本师范类院校，未来想当老师，建议读研吗？读的话最好去什么样的大学[哭惹R][哭惹R]
0,-0.17664057,-0.03525686,老师，招收 visiting phd 么
1,-12.640863,-1.472448,老师，请教一下，三本会计，毕业一年工作经验，空窗期一年考公了，进面但是分差有些大，现在不知道该咋办，想问问如果还是选择体制外的话，是不是很有必要考研呢，我是22年本科毕业的，如果考研的话是不是最多一年内呢（当初选择考公就是因为看本科就业看不到前途，考公曲线救国，但是太卷了[捂脸R]好不容易进面还分差挺大的，面试必须要翻盘第一才行）
0,-0.07257287,-0.014544548,老张十页纸，这句话是不是错的，别搞我啊老张
0,-0.7086881,-0.014914108,老板不是后悔了，而是发现自己的业务要崩了，商誉毁了，没人消费了，要嗝屁了[偷笑R]
0,-2.204333,-0.112282746,老能刷到这类帖子……看评论区感觉做过会计关联工作的人都认为取代不了，没干过的大手一挥，一律觉得能取代
0,-1.4707054,-0.22067176,考上退学，请问这是真的吗？你说真的，我考上了就听你的，考公考上了就退学[doge]
0,-1.673486,-0.19066903,考公和不是内包的央国企可比大厂难多了[doge]王子公主越来越多的年代还是有一技之长能赚几个钱就赚几个钱吧，放低期待
0,-0.39756915,-0.06066947,考公怎么样
0,-2.1278572,-0.21761933,考公考编先不说，垄断央国企的学历bar放互联网也是头部了，我是信这些人去互联网也能卷出来的（当然很多人不想卷了）[doge]
1,-16.192425,-1.6273553,考研二战生劝你找工作！别浪费时间在考研上，太卷了，考研的越来越多，性价比不高，如果说，找不到工作考虑先考公吧[哭惹R]考研说是注重什么应届毕业生其实加入这个大军发现并不是，考公应该还注重些，我是考过一次了，然后不太敢换方向再赌一次，考公书没那么多，轻松一点，考研考的我快考疯了，感觉要变成傻子了[笑哭R]当然你可能是那种厉害的哈，但是你如果是很牛逼都能一战上岸考研我更建议你去考公了，把这精力放到考公上，我哥一战上岸考公一个月八千[点赞R]又闲，还没算各种福利，还铁饭碗，这考研的东西发现是越背越多[哭惹R]一开始看欸一年背这一点简简单单，但是实际上，想死了想死了，像线面一样繁殖[笑哭R]
0,-2.8150535,-0.4334446,考研就业两手没抓，结束考研失败，上班的经验要看么[亲一个R]要看的话可以移步主页[doge][doge][doge]
0,-1.1094942,0.016531117,考研所带来的习惯和力量远比结果更重要
0,-0.6405936,-0.08837704,考研究生，毕竟多条出路
0,-1.4951047,-0.21574216,考研考不上起码本科学历还在，复读要是失败了那上一年的成绩也归零了，一个有保底，一个是梭哈，风险越大收益越大，看你敢不敢冒险了[doge]
0,-1.7345428,-0.26922712,考研苦家里工作苦自己[偷笑R]
0,-1.1110753,-0.18651363,考研要找机构吗，还是自己学？
1,-7.0159187,-0.552091,考研：首先要考，考不考得上不好说（现在国家增加保研率，考研也不是那么好考），考上了得花三年时间，花了三年时间还得花钱，花了钱还不一定有好下场，因为现在研究生一直在扩招，出来竞争压力更大
0,-0.10244687,-0.011077953,职场新人入职指南
0,-0.18891478,0.0012623413,肯定是手机业务下滑[暗中观察R]
1,-3.8784118,-0.4782265,肯定读研，研究生比本科高一岗，这一岗你要起码8年才能上得去。但是也有风险，现在学历贬值厉害加上运营商编制都饱和，三年后你不一定能进得来。
0,0.0035664663,-0.0013815128,背稿背了多久呀[哭惹R][哭惹R]
0,-1.2279313,-0.059351083,能分享一下这篇内容吗？作为一个能清晰给予大家对自我职业规划和认知方向的重要参考依据和解决方案依据么？[偷笑R][笑哭R][失望R][暗中观察R]
1,-5.9150953,-0.48195094,能刷到这个帖子的基本都是药学的，学计算机的看不到关于跨考就业的帖子；能来你评论区评论的基本都是就业不如意的，就业好的顾不上也不会专门来吹这个行业[doge]其实你来xhs问啥都是劝退，因为一个行业里总有暂时的失败者和失意者，而这些人是最喜欢通过抱怨吐槽发泄不满的。与其问这些，还是找找前辈、在就业网站上多收集信息来的更可靠和客观
0,-0.5856611,-0.09252272,能动一般考学硕还是专硕啊[微笑R]
0,-0.3880583,-0.042573534,能否分享一下提示词信息，谢谢
0,-0.09391169,-0.0060031274,能拿这么多补贴？
0,-3.2426093,-0.3987973,能推荐一下培训班吗？刚毕业的时候，考研选了陈凯文和文都教育，上课都是听老师侃大山了。现在我觉得好的老师很重要。
0,-1.4720764,-0.09512948,能活，21年毕业双非一本税前7.8k靠着每个月提公积金活了四年，旅游看演唱会搞二次元一样不落，反正没欠债[微笑R]自我认为还过得挺滋润的
0,-0.9344071,0.059644073,能证明ai取代不了我爱人[捂脸R]，可，人有生老病死我希望，一起，不希望替代。
0,-0.037661124,0.0074329847,能问一个中国兵器214研究所吗？在苏州
0,-1.1658837,-0.1147378,脑子里觉得没什么好紧张的，但是一到图书馆就腿软…
0,0.013411747,-0.0008105359,腾讯不包三餐
0,-2.4048128,-0.09024271,自媒体能发展，其实就是因为找不到工作
0,-0.051252235,0.0067417948,自己实现指纯手敲吗
0,-2.2254226,-0.26550284,自己试试就知道了，不找工作是意识不到就业的严峻的，往届生已经打算进厂和当超市服务员了
0,-1.4898165,-0.16717623,至少你有六级和驾照……家里人就是看不惯闲着，工作一问单休大小周，绝望了[黄金薯R]
0,-0.35117286,-0.066055335,舞蹈专业呢[哭惹R]
0,-0.71136343,-0.100411914,航天方向，本硕双非，在商业航天可以拿到年40[偷笑R]
0,0.011370269,-0.0034296564,航空航天哈哈哈
0,-0.39036578,-0.029605241,航空这个应该卡身高吧[哭惹R]
0,-0.0026297471,-0.00071676675,花子也是，20%
0,-0.20404911,-0.04303822,英专生把英语学的很差[失望R]没招了
0,-0.40187562,0.012669633,英文能力重要吗
0,-0.33026132,-0.031983294,英语+随便一个技能是唯一真神
0,0.0,0.0,英语口语好，要内推吗
0,-2.842561,-0.42676198,英语师范专业，目前大三，本人不想继续读书，但害怕找不到工作，该怎么选啊[哭惹R]
0,-0.19072048,-0.047831323,英语过了6级大专怎么办[doge]
0,0.021456515,-0.006451718,营销呢[doge]
0,-0.08289571,-0.00020298196,营销成本也挺高的
0,-0.12959038,-0.005948651,蒸馏开源模型来做闭源模型，高实在是高
0,-0.01291397,-0.0024274813,蔚来汽车换电只跑200公里，买时说跑600公里，太骗人了
0,-1.8681601,0.23315093,虽然只是几根漂浮的并不踏实的救命稻草，但如果不抓住我不知道还要在海洋里飘多久，还有没有可能等到海上救援队赶来😭
1,-5.549618,-0.33213282,虽然姐不是学霸，我觉得自己的优势是学习能力还可以，善于坚持，行动力强。然后反思了一下自己是如何达到目标的，总结出来一些大家可以借鉴并执行的方法，希望对大家有所启发。当然我也有自己不擅长的学习内容，每个人都有自己的擅长的优势，一定要挖掘自己的优势，你觉你的优势什么呢？
0,0.037953086,0.0002614925,0.0
0,-2.5821493,-0.24659023,虽然我觉得评论区没必要都是骂你的，但是我真的希望身边不要有一个总是把周围人当假想敌的同学[笑哭R]
1,-4.8440566,-0.6450558,虽然读研的时候吃了好多苦 但是出来工作还是感觉研究生和本科还是有点差别的[失望R]
0,-0.06000032,-0.0070916824,补偿多少
0,0.014259084,-0.005766799,补偿金一次性给大几十万起，不得爽歪歪[偷笑R]
0,-0.17814994,-0.022373652,被你发现了[偷笑R]
0,-0.32679358,-0.04717207,被你吸引了，感觉你很真诚，执行力也很强。
0,-0.27491957,-0.008973775,被关系户把坑占完之后的幻想罢了[笑哭R]
0,0.0,0.0,被大连理工吊打
0,-0.31379554,-0.036906473,被裁了就知道哪都是雨了[笑哭R]
0,-0.03608492,0.001992381,裁的都是非核心人员
0,0.0,0.0,裙撑怎么弄得
0,-0.42337194,-0.012260319,西北大学经济金融可以进华财吗
0,-1.2275454,-0.16169357,西安大学那个本科创意项目更厉害 说自己的项目专利有200+个，评委一问就说专利是老师的。呵呵了
0,0.036862932,-0.0036888798,西青呢[doge]
0,0.0008808405,-0.0009889519,要不是我在WPP上过班我就信了
2,-1.3372388,0.037654657,要么加入AI公司，用么利用同样的AI技术成立个新公司
0,-0.7454481,-0.07359622,要是国内公司这么干，我都不敢想象评论区[微笑R]
0,-3.0910738,-0.23265515,要是真的就是对的方向。大厂对顶尖人才的吸引力本身就已经下降了，不稳定和高强度，已经让很多人才用脚投票去了体制内。如果不反思和改进，大厂会越来越没光环
0,-0.076346286,-0.0011644161,要爬墙才能
0,-0.2667843,-0.008618326,视频讲解的非常好，深受启发，赞👍🏻
2,-1.1980318,0.061514232,觉得ai能替代老板的你们投钱让ai管理试试吗[偷笑R]
0,-1.6271561,-0.14832257,觉得浪费的都是本科生？现在硕士能有开发不失业都不错了。[暗中观察R]
0,-0.9681282,-0.12402493,计科专业，如果考不下英语四级怎么办
1,-5.949307,-0.76170397,计科明年毕业，父母希望我去香港读研，但我在读研和求职中纠结，怕雅思考不过反而浪费时间耽，又怕我这二本的实力加上学习的方向有点窄反而找不到实习乃至于毕业之后也找不到工作，现在陷入了这种怕两头都落空的矛盾[哭惹R]
0,-0.39965224,-0.08610276,计科本科怎么选
1,-6.0665317,-0.60179573,计算机专业到底要不要考研啊   其实我对计算机不是很感兴趣   想出来当个老师就行  但是好多学校都要求研究生  不得不提高学历   家里经济条件不好  读研的学费又是一大问题
0,-0.30345544,-0.056235425,计算机专业本科大四dd
0,-2.3466473,-0.12588081,计算机声音大，实际哪有这么差啊。自己在招聘软件搜一下，设置一下筛选条件，看看有多少岗位在招人呢，页面翻都翻不完！其他专业的就那么几个岗位，几页就翻到头了。
0,-0.59684056,-0.09712052,计算机想要好上岸 绩点3以上
0,-1.329896,-0.1295784,计算机现状，人人说JAVA开发不行了，结果双非院校一个班毕业能有5个搞明白开发的都算烧高香了。
0,-0.89377344,-0.088867374,计算机行业，已经在大厂入职一年多了，有没有好兄弟一起来交流交流
0,-1.5416424,0.1150857,计算机行情差主要是因为信息化基础建设差不多已经做完了，不需要那么多人了，跟ai一毛钱关系都没有。
0,-0.7990804,-0.101758376,计算机这种赚快钱的拿来和医学比干什么，家里不差钱供得了八年医专的肯定选医学咯
0,-0.038677186,0.041734945,让人工智能做营销多好[doge]
0,-1.7155545,0.092643075,记得张一鸣说过，人生很短不要装，真正优秀的人不需要考虑面子。但大多数确实很难接受被指出错误，总是需要被人照顾面子。
0,-0.11368595,-0.008993895,记得招聘我哟
0,0.016373197,0.00031413356,讲得太好了！🌹🌹🌹🌹🌹🌹
0,-0.7599615,-0.12451276,讲的太好了，本应届也是感觉到了，准备脱离前端了[哭惹R]
0,-0.71252453,0.06238626,讲的是设计和科技的关系 请问第三点突然引入艺术会不会有点突兀
0,-0.40681633,-0.030961368,讲的真的很好！很有帮助！
0,-0.94113874,0.034935012,评委爱问的几大问题和对应技巧已经奉上 需要的宝子可以自取哦
0,-1.8823165,0.07108673,评论区大型劝退现场，我还想考研给自己学生生活再续三年呢[笑哭R]，不舍得离开校园出社会当牛马，太舒服了，
0,-1.8620821,-0.094336174,评论区这些根本不是普通人，要么学历高，要么家世好，外企留学经历也很重要[叹气R]
0,-0.21087748,-0.0068164994,话说倒班很累吗，比如那种四班二倒的
2,-1.050449,0.05283669,该lay还是lay[萌萌哒R]，咋那么把自己当回事儿呢[萌萌哒R]，lay的算法都是ai算的，lay的名单都是ai出的[萌萌哒R][萌萌哒R]
0,-0.39963803,0.18401088,该公司存在诈骗，诚信缺失，专坑中国消费者，切勿上当
0,-0.88847744,-0.058055483,说了半天也没说结论，dads没有出路，那这些dads出路在哪儿？卖课也得有个口号吧，分析了半天也应该有个预测吧，戛然而止，不知道想表达啥
0,-3.443144,-0.31323996,说什么华为华为给的工资普通人一辈子挣不到的，华为员工工资为什么和普通人工资对标？首先普通人进的了华为吗？其次能进华为的出来就找不到别的工作了？人家能进华为就能进别的大厂，华为工资在大厂里算很高吗？
0,-0.07448229,-0.00031397888,说实话  有点累
0,-0.8324425,-0.037080806,说实话 大厂产品经理根本不值这个价 早些年抢人大战卷起来的而已
1,-5.1562066,-0.12469717,说得好听，实际上是科技公司（大部分其他公司也是）很多岗位根本不需要大学学历，培养几个月就能上岗，公司想要便宜听话，家境不能太好的“老实”孩子，而不是家里愿意送去上大学， 身心多发育了几年的有较成熟人格的毕业生， 毕业生要求高，心思活，配得感高，敢反抗，公司不喜欢服从性差的罢了
0,0.0,0.0,说得真好 瞬间都不emo了
0,-0.53219193,-0.054681227,说点大家不知道的
2,-1.7520024,0.070906594,说的太好了姐姐，短视频，AI这些东西的出现，让我们这代人越来越缺乏静下来，慢慢思考的能力。最近也在反思，自己到底要怎样的活着
0,-0.059755415,0.06658191,说的水平很高
0,-0.3159794,0.05104495,说的真好！另外想问问，这种图怎么截的啊[笑哭R]，
0,-0.65237135,-0.05175527,说的都没用，重要还是得背景
0,-1.5478036,-0.049153503,说简单点就是前端开发工作会慢慢被ai取代[doge]
0,-0.27763256,-0.010069891,说说劳动时间
0,-1.0830873,-0.103450514,说那么多，那里有这么好的工作
0,-0.5192161,-0.010083229,说难听点，剩下的都是没能力的，有能力的早跑了[偷笑R]
0,-2.3439603,-0.09289783,请教一下 国企看重实习吗？会问实习内容吗[皱眉R]能不能用项目经历替代实习哇
2,-1.8169603,0.08440474,请教，有什么牛逼AI快速见钱的产品思路吗？如果盈利能覆盖成本，AI就不会处于当前这种下坠中攀登的状态了
0,-0.40092158,-0.07122082,请老师和各位朋友帮我分析一下我写的
0,-0.49958068,0.018869963,请问ai compiler该怎么学习
0,-1.6228492,-0.087606296,请问ai面要准备多久啊，coach要我48小时内ai面试。根本还没来得及准备面试啊[哭惹R]
0,-0.55553913,-0.09548793,请问一下，在倒水之前，瓶里的水是怎么保持平衡的，为什么不漏到下面槽里来
0,-2.6742156,-0.33527267,请问下学长网络信息安全和软件工程怎么推荐，想要报考的院校软件工程最低分比信息安全高了40分，感觉风险性很大，而且好像现在开发岗在走下坡路了？我前段时间看到网安岗位反而缺人，想问下学长的看法
0,-0.4157591,-0.059435934,请问北航同学可以吗[偷笑R]
0,-0.25705522,-0.028962174,请问升华模版可以两问重复用吗
0,-0.99599975,-0.18006586,请问参赛提交的个人简历，研一怎么写学历和毕业院校呢。
0,-0.18014546,-0.058596365,请问大厂怎么进[偷笑R]
0,-1.9216889,-0.17034484,请问如果将来想找教职，多智能体、计算社科怎么样呀？我目前在考虑研究生导师，对图学习和多智能体的方向还挺感兴趣……
1,-5.006833,-0.21078195,请问如果考医院编制跟研究生同时上岸 有没有可能 跟医院另外签一份定培合同 保留编制去读全日制研究生 然后回来继续上班的呢（担心毕业不好找工作）
0,-0.34812775,-0.06764833,请问您做什么赛道自媒体呢？
0,-0.5432735,0.03828844,请问我技术栈是c++投国企银行有影响吗[哭惹R]
0,-0.11526494,-0.0434562,请问报的哪个机构呢
0,0.0035912425,-0.020770008,请问招远程RA吗
1,-4.0970545,-0.5127476,请问是211、985的学历么，想知道现在学历到底还有没有用，现在努力，做啥还是能让工作的路上少点焦虑。
0,-0.48298693,-0.09846848,请问有专业要求嘛
0,-0.004364634,-0.019662395,请问有做扰动组学吗
0,-0.4194095,-0.082806244,请问有实习证明吗
0,-0.7597058,-0.1151448,请问有抑郁症或者焦虑症不算就业困难吗？
0,-0.8985131,-0.038233742,请问有英语问题要英语回答吗，我真的是个英语废材[哭惹R]
0,-0.7133264,-0.09066621,请问本2硕9搞大模型算法，去央国企能拿多少呀？想去航天科技或者电子科技，有前景吗？[哭惹R]是党员
0,-1.6336006,-0.18768254,请问本科医学影像技术，想就职医疗AI，考研怎么考有希望呢
0,-2.4135962,-0.28509587,请问计算机系的学生一般大几开始实习合适啊？大一感觉学了很少东西可以实习吗[哭惹R]
0,-0.31191486,-0.085805446,请问这个在哪里看呀[皱眉R][皱眉R]
0,-0.6836294,-0.0714288,请问这个大厂大概是多大的厂呢？类似网易、腾讯、百度这种的吗
0,-0.16070098,-0.027425187,请问这些课在哪里听啊
0,-0.7429323,0.15039296,请问这几门不同的专业课，按什么顺序听会比较好理解？[害羞R]
0,-0.2186975,-0.021550877,请问这是25年的信息吗[doge]
0,-1.0543499,-0.116969615,读 再来一万次我也要读（虽然找工作难是事实）
1,-9.819968,-0.7444689,读研三年太长了，甚至我觉得本科四年都很长了，绝大部分时间花在无意义的水课，真的很难把握这三年内就业形势的变化和自身环境的变化，就业形势好，本科快点找工作，因为本科也能赚很多钱，就业形势不好，也快点找工作，因为你不知道自己学历升值的速度能不能赶上就业恶化的速度
0,-3.231327,-0.44220984,读研之前工作 一个月到手4500 读研之后工作 一个月到手4580[微笑R]
1,-4.7231393,-0.52406,读研之前：远大抱负。读研之后：我觉得那些读研还能有抱负的人确实适合深造而我已经看透自己的本质智商不够还要硬学真的很痛苦还是回家乡去找个班老老实实上吧爱人朋友在身边就很好（原生家庭不好版）
0,-1.1829301,-0.050806504,读研学点东西啊，最起码学历提升了[赞R]
0,-1.1439042,-0.12521352,读研就知道自己是不是做科研的料子了，还可以对高学历祛魅
0,-2.4845798,-0.075096056,读研恐惧组会，不是交不出东西，而是和导师难沟通，她总是理解偏我的意思，但是同门都能get到，越来越怀疑是我和导理念不符还是三观不合[哭惹R]
0,-2.7390573,-0.31396902,读研才能找到更好的实习，本科生很多找不到而且找到的质量很低
1,-3.952879,-0.07172187,读研把我的抱负和心气全消耗了，之前觉得自己以后肯定要干一番大事业，现在只想回家找个四五千的工作，每天溜溜圈看看书…生活就是一个反复受锤的过程，让一切的奢望都消失殆尽…
0,-0.8227244,-0.105273575,读研科研压力不大，读博才是真压力大
1,-5.4691763,-0.25283766,读，因为可以拿奖学金，等进入社会成为打工人以后，应该没有比奖学金更容易拿的钱了，钱难挣屎难吃，奖学金至少不用求人，有自己的业绩就能拿到。[捂脸R][捂脸R]当然读研是很痛苦的，挣点奖学金已经是不错了，辛苦费是没有的，杂七杂八的材料是一大堆的，更多的是心累，有很多饼会源源不断的从天而降，从斗志满满要读博到死气沉沉想赶紧毕业，只需要研二一年，终于要毕业了，赶紧跑路吧[笑哭R]
0,-0.0748989,-0.0061539393,读，必须读
0,0.0,0.0,谁喝药一勺一勺的喝啊，那不得苦死啊
0,-0.45931825,-0.0058538755,谁给他的国产ai之光[捂脸R][捂脸R]
0,-0.6826143,-0.03162127,谁能分析一下这波操作的底层逻辑是什么，我想不明白
0,0.036862932,-0.0036888798,谁说读书无用的[doge]
0,-0.105361015,-0.0017121946,谁还用oracle  玩不下去了
0,0.0069474424,-0.006386137,谢谢余局
0,0.0071613383,-0.012639068,谢谢你的分享！博主好厉害👍
0,-0.18095249,-0.029792668,谢谢你，我看哭了[哭惹R]好难受身边没有一个人
